wlan.frag,wlan.bssid,wlan.fc.subtype,wlan.duration,wlan.ta,wlan.fc.type,wlan.sa,frame.len,data.len,timestamp_c,wlan.ra,frame.number,wlan.da,class,wlan.seq
0,0,12,60,0,2,0,26,0,28221.99075,1,1501,1,benign,0
0,0,8,44,1,2,1,237,175,28222.06645,0,1503,0,benign,1246
0,0,12,60,0,2,0,26,0,28222.09324,1,1505,1,benign,0
0,0,12,60,0,2,0,26,0,28222.19574,1,1507,1,benign,0
0,0,8,44,1,2,1,74,12,28222.2703,0,1508,0,benign,1248
0,0,8,44,1,2,1,75,13,28222.27044,0,1510,0,benign,1249
0,0,8,44,1,2,1,236,174,28222.27112,0,1512,0,benign,1250
0,0,8,44,1,2,1,237,175,28225.48435,0,1538,0,benign,1286
0,0,12,60,0,2,0,26,0,28225.57468,1,1540,1,benign,0
0,0,8,44,1,2,1,237,175,28225.58632,0,1542,0,benign,1287
0,0,12,60,0,2,0,26,0,28225.67717,1,1544,1,benign,0
0,0,8,44,1,2,1,237,175,28225.68844,0,1546,0,benign,1288
0,0,12,60,0,2,0,26,0,28225.77947,1,1548,1,benign,0
0,0,8,44,1,2,1,236,174,28225.79032,0,1550,0,benign,1289
0,0,12,60,0,2,0,26,0,28225.88189,1,1552,1,benign,0
0,0,8,44,1,2,1,236,174,28225.89234,0,1554,0,benign,1290
0,0,8,44,1,2,1,236,174,28229.00416,0,1583,0,benign,1326
0,0,12,60,0,2,0,26,0,28229.05643,1,1585,1,benign,0
0,0,8,44,1,2,1,235,173,28229.10623,0,1587,0,benign,1327
0,0,12,60,0,2,0,26,0,28229.15868,1,1589,1,benign,0
0,0,8,44,1,2,1,236,174,28229.20815,0,1591,0,benign,1328
0,0,12,60,0,2,0,26,0,28229.26103,1,1593,1,benign,0
0,0,8,44,1,2,1,75,13,28229.31016,0,1595,0,benign,1329
0,0,8,44,1,2,1,236,174,28229.31018,0,1597,0,benign,1330
0,0,12,60,0,2,0,26,0,28229.36345,1,1599,1,benign,0
0,0,8,44,1,2,1,236,174,28229.4122,0,1601,0,benign,1331
0,0,12,60,0,2,0,26,0,28229.46584,1,1603,1,benign,0
0,0,8,320,1,2,1,237,175,28232.11912,0,1611,0,benign,1361
0,0,8,320,1,2,1,237,175,28232.12132,0,1612,0,benign,1361
0,0,8,44,1,2,1,237,175,28232.62502,0,1620,0,benign,1368
0,0,12,60,0,2,0,26,0,28232.64019,1,1622,1,benign,0
0,0,8,44,1,2,1,235,173,28232.72699,0,1624,0,benign,1369
0,0,8,44,1,2,1,236,174,28232.82892,0,1626,0,benign,1370
0,0,12,60,0,2,0,26,0,28232.84501,1,1628,1,benign,0
0,0,8,44,1,2,1,236,174,28232.9323,0,1630,0,benign,1371
0,0,12,60,0,2,0,26,0,28232.94741,1,1632,1,benign,0
0,0,8,44,1,2,1,236,174,28233.03306,0,1634,0,benign,1372
0,0,12,60,0,2,0,26,0,28236.22444,1,1660,1,benign,0
0,0,8,44,1,2,1,237,175,28236.24558,0,1662,0,benign,1408
0,0,8,44,1,2,1,74,12,28236.30008,0,1664,0,benign,1409
0,0,12,60,0,2,0,26,0,28236.32679,1,1666,1,benign,0
0,0,8,44,1,2,1,75,13,28236.34759,0,1668,0,benign,1410
0,0,8,44,1,2,1,236,174,28236.34762,0,1670,0,benign,1411
0,0,12,60,0,2,0,26,0,28236.42916,1,1672,1,benign,0
0,0,8,44,1,2,1,235,173,28236.44958,0,1674,0,benign,1412
0,0,12,60,0,2,0,26,0,28236.53159,1,1676,1,benign,0
0,0,8,44,1,2,1,236,174,28236.55161,0,1678,0,benign,1413
0,0,12,60,0,2,0,26,0,28236.63399,1,1680,1,benign,0
0,0,8,44,1,2,1,237,175,28239.76472,0,1708,0,benign,1449
0,0,12,60,0,2,0,26,0,28239.80815,1,1710,1,benign,0
0,0,8,44,1,2,1,235,173,28239.86674,0,1712,0,benign,1450
0,0,12,60,0,2,0,26,0,28239.91052,1,1714,1,benign,0
0,0,8,44,1,2,1,236,174,28239.96875,0,1718,0,benign,1451
0,0,8,44,1,2,1,236,174,28240.07068,0,1721,0,benign,1452
0,0,12,60,0,2,0,26,0,28240.1154,1,1723,1,benign,0
0,0,8,44,1,2,1,235,173,28240.17277,0,1725,0,benign,1453
0,0,12,60,0,2,0,26,0,28240.21771,1,1727,1,benign,0
0,0,8,44,1,2,1,75,13,28243.33548,0,1749,0,benign,1490
0,0,8,44,1,2,1,236,174,28243.38629,0,1751,0,benign,1491
0,0,12,60,0,2,0,26,0,28243.3921,1,1753,1,benign,0
0,0,8,44,1,2,1,237,175,28243.48856,0,1755,0,benign,1492
0,0,12,60,0,2,0,26,0,28243.49447,1,1757,1,benign,0
0,0,8,44,1,2,1,237,175,28243.59053,0,1759,0,benign,1493
0,0,8,44,1,2,1,236,174,28243.6936,0,1762,0,benign,1494
0,0,12,60,0,2,0,26,0,28243.69927,1,1764,1,benign,0
0,0,12,60,0,2,0,26,0,28246.87363,1,1787,1,benign,0
0,0,8,44,1,2,1,236,174,28246.9051,0,1789,0,benign,1531
0,0,12,60,0,2,0,26,0,28246.97628,1,1791,1,benign,0
0,0,8,44,1,2,1,237,175,28247.0071,0,1793,0,benign,1532
0,0,12,60,0,2,0,26,0,28247.07945,1,1795,1,benign,0
0,0,8,44,1,2,1,236,174,28247.10906,0,1797,0,benign,1533
0,0,12,60,0,2,0,26,0,28247.18107,1,1799,1,benign,0
0,0,8,44,1,2,1,237,175,28247.2111,0,1801,0,benign,1534
0,0,12,60,0,2,0,26,0,28247.28347,1,1803,1,benign,0
0,0,8,44,1,2,1,237,175,28247.31309,0,1805,0,benign,1535
0,0,8,44,1,2,1,75,13,28247.36406,0,1807,0,benign,1536
0,0,12,60,0,2,0,26,0,28250.4576,1,1835,1,benign,0
0,0,8,44,1,2,1,236,174,28250.52721,0,1837,0,benign,1573
0,0,12,60,0,2,0,26,0,28250.55999,1,1839,1,benign,0
0,0,8,44,1,2,1,236,174,28250.62921,0,1841,0,benign,1574
0,0,12,60,0,2,0,26,0,28250.66239,1,1843,1,benign,0
0,0,8,44,1,2,1,235,173,28250.73118,0,1845,0,benign,1575
0,0,12,60,0,2,0,26,0,28250.76487,1,1847,1,benign,0
0,0,8,44,1,2,1,235,173,28250.83309,0,1849,0,benign,1576
0,0,12,60,0,2,0,26,0,28250.86847,1,1851,1,benign,0
0,0,8,44,1,2,1,236,174,28250.93526,0,1853,0,benign,1577
0,0,8,44,1,2,1,237,175,28254.04579,0,1878,0,benign,1612
0,0,12,60,0,2,0,26,0,28254.14417,1,1880,1,benign,0
0,0,8,44,1,2,1,235,173,28254.14776,0,1882,0,benign,1613
0,0,12,60,0,2,0,26,0,28254.24658,1,1884,1,benign,0
0,0,8,44,1,2,1,237,175,28254.24985,0,1886,0,benign,1614
0,0,8,44,1,2,1,74,12,28254.24999,0,1888,0,benign,1615
0,0,12,60,0,2,0,26,0,28254.34893,1,1890,1,benign,0
0,0,8,44,1,2,1,236,174,28254.35204,0,1892,0,benign,1616
0,0,8,44,1,2,1,75,13,28254.35212,0,1894,0,benign,1617
0,0,12,60,0,2,0,26,0,28254.4514,1,1896,1,benign,0
0,0,8,44,1,2,1,237,175,28254.45478,0,1898,0,benign,1618
0,0,12,60,0,2,0,26,0,28257.62551,1,1912,1,benign,0
0,0,8,44,1,2,1,236,174,28257.66661,0,1914,0,benign,1654
0,0,12,60,0,2,0,26,0,28257.72815,1,1916,1,benign,0
0,0,8,44,1,2,1,236,174,28257.76861,0,1918,0,benign,1655
0,0,8,44,1,2,1,236,174,28257.87071,0,1920,0,benign,1656
0,0,12,60,0,2,0,26,0,28257.93295,1,1922,1,benign,0
0,0,8,44,1,2,1,236,174,28257.9726,0,1924,0,benign,1657
0,0,12,60,0,2,0,26,0,28258.03536,1,1926,1,benign,0
0,0,8,320,1,2,1,236,174,28258.58929,0,1927,0,benign,1665
0,0,8,44,1,2,1,236,174,28261.18555,0,1956,0,benign,1694
0,0,12,60,0,2,0,26,0,28261.20947,1,1958,1,benign,0
0,0,8,44,1,2,1,237,175,28261.28782,0,1960,0,benign,1695
0,0,8,44,1,2,1,236,174,28261.3895,0,1962,0,benign,1696
0,0,8,44,1,2,1,75,13,28261.38966,0,1964,0,benign,1697
0,0,12,60,0,2,0,26,0,28261.41429,1,1966,1,benign,0
0,0,8,44,1,2,1,237,175,28261.49182,0,1968,0,benign,1698
0,0,12,60,0,2,0,26,0,28261.51668,1,1970,1,benign,0
0,0,8,44,1,2,1,236,174,28261.59372,0,1972,0,benign,1699
0,0,12,60,0,2,0,26,0,28264.79378,1,1993,1,benign,0
0,0,8,44,1,2,1,237,175,28264.8063,0,1995,0,benign,1737
0,0,12,60,0,2,0,26,0,28264.89613,1,1997,1,benign,0
0,0,8,44,1,2,1,235,173,28264.90863,0,1999,0,benign,1738
0,0,12,60,0,2,0,26,0,28264.99853,1,2001,1,benign,0
0,0,12,60,0,2,0,26,0,28265.20333,1,2004,1,benign,0
0,0,8,44,1,2,1,236,174,28265.21426,0,2006,0,benign,1741
0,0,8,44,1,2,1,237,175,28268.32716,0,2023,0,benign,1777
0,0,12,60,0,2,0,26,0,28268.3774,1,2025,1,benign,0
0,0,8,44,1,2,1,236,174,28268.4285,0,2027,0,benign,1778
0,0,8,44,1,2,1,75,13,28268.42852,0,2029,0,benign,1779
0,0,12,60,0,2,0,26,0,28268.47982,1,2031,1,benign,0
0,0,8,44,1,2,1,236,174,28268.58141,0,2033,0,benign,1781
0,0,8,44,1,2,1,236,174,28268.58264,0,2034,0,benign,1781
0,0,8,44,1,2,1,236,174,28268.58298,0,2035,0,benign,1781
0,0,8,44,1,2,1,236,174,28268.58364,0,2036,0,benign,1781
0,0,8,44,1,2,1,236,174,28268.58391,0,2037,0,benign,1781
0,0,8,44,1,2,1,236,174,28268.58426,0,2038,0,benign,1781
0,0,8,320,1,2,1,236,174,28268.58681,0,2039,0,benign,1781
0,0,12,60,0,2,0,26,0,28268.58719,1,2041,1,benign,0
0,0,8,44,1,2,1,236,174,28268.68346,0,2043,0,benign,1782
0,0,12,60,0,2,0,26,0,28268.6846,1,2045,1,benign,0
0,0,8,44,1,2,1,236,174,28268.78515,0,2047,0,benign,1783
0,0,12,60,0,2,0,26,0,28271.85895,1,2069,1,benign,0
0,0,8,44,1,2,1,237,175,28271.94737,0,2071,0,benign,1818
0,0,12,60,0,2,0,26,0,28271.96136,1,2073,1,benign,0
0,0,8,44,1,2,1,237,175,28272.0493,0,2075,0,benign,1819
0,0,8,44,1,2,1,237,175,28272.15133,0,2077,0,benign,1820
0,0,12,60,0,2,0,26,0,28272.16615,1,2079,1,benign,0
0,0,8,44,1,2,1,235,173,28272.25327,0,2081,0,benign,1821
0,0,8,44,1,2,1,74,12,28272.25329,0,2083,0,benign,1822
0,0,12,60,0,2,0,26,0,28272.26857,1,2085,1,benign,0
0,0,8,44,1,2,1,236,174,28272.30394,0,2087,0,benign,1823
0,0,4,0,1,2,1,24,0,28295.78238,1,70,1,benign,8
0,0,4,0,1,2,1,24,0,28295.78273,1,71,1,benign,10
0,0,8,0,1,0,1,104,0,28297.92967,4,96,4,benign,50
0,0,12,60,0,2,0,26,0,28301.51466,1,110,1,benign,0
0,0,12,60,0,2,0,26,0,28301.61603,1,112,1,benign,0
0,0,8,44,0,2,0,86,0,28301.64382,1,114,1,benign,14
0,0,12,60,0,2,0,26,0,28301.71864,1,116,1,benign,0
0,0,8,44,1,2,1,224,162,28305.18383,0,157,0,benign,30
0,0,12,60,0,2,0,26,0,28305.20009,1,158,1,benign,0
0,0,8,44,1,2,1,226,164,28305.28572,0,165,0,benign,31
0,0,8,44,0,2,0,86,0,28305.29046,1,167,1,benign,70
0,0,12,60,0,2,0,26,0,28305.30239,1,169,1,benign,0
0,0,8,320,1,2,1,225,163,28305.74862,0,171,0,benign,37
0,0,8,320,1,2,1,225,163,28305.75071,0,172,0,benign,37
0,0,8,320,1,2,1,225,163,28305.75306,0,173,0,benign,37
0,0,8,44,0,2,0,112,0,28308.64779,1,183,1,benign,92
0,0,8,44,0,2,0,112,0,28308.64803,1,184,1,benign,92
0,0,8,44,1,2,1,228,166,28308.65111,0,186,0,benign,70
0,0,12,60,0,2,0,26,0,28308.68177,1,188,1,benign,0
0,0,8,44,0,2,0,86,0,28308.68404,1,190,1,benign,93
0,0,8,44,1,2,1,75,13,28308.70192,0,194,0,benign,71
0,0,8,44,1,2,1,226,164,28308.75319,0,196,0,benign,72
0,0,8,44,1,2,1,226,164,28308.75344,0,197,0,benign,72
0,0,12,60,0,2,0,26,0,28308.78419,1,198,1,benign,0
0,0,8,44,1,2,1,226,164,28308.85515,0,200,0,benign,73
0,0,8,44,0,2,0,86,0,28308.88511,1,202,1,benign,95
0,0,12,60,0,2,0,26,0,28308.88642,1,204,1,benign,0
0,0,8,44,1,2,1,226,164,28312.22109,0,224,0,benign,111
0,0,8,44,1,2,1,64,2,28312.22126,0,226,0,benign,112
0,0,12,60,0,2,0,26,0,28312.26577,1,228,1,benign,0
0,0,8,44,1,2,1,227,165,28312.27178,0,230,0,benign,113
0,0,8,44,0,2,0,86,0,28312.27634,1,232,1,benign,113
0,0,12,60,0,2,0,26,0,28312.36816,1,234,1,benign,0
0,0,8,44,1,2,1,226,164,28312.37377,0,236,0,benign,114
0,0,8,320,1,2,1,226,164,28312.78735,0,242,0,benign,119
0,0,8,320,1,2,1,226,164,28312.79474,0,243,0,benign,119
0,0,8,44,1,2,1,228,166,28315.84294,0,259,0,benign,154
0,0,12,60,0,2,0,26,0,28315.84958,1,261,1,benign,0
0,0,8,44,1,2,1,226,164,28315.94511,0,263,0,benign,155
0,0,8,44,1,2,1,226,164,28315.94512,0,264,0,benign,155
0,0,8,44,1,2,1,226,164,28315.94547,0,265,0,benign,155
0,0,8,44,1,2,1,226,164,28315.946,0,266,0,benign,155
0,0,8,44,1,2,1,226,164,28315.94663,0,267,0,benign,155
0,0,12,60,0,2,0,26,0,28315.95186,1,269,1,benign,0
0,0,8,44,1,2,1,227,165,28315.99562,0,271,0,benign,156
0,0,8,44,1,2,1,228,166,28319.36159,0,290,0,benign,196
0,0,12,60,0,2,0,26,0,28319.43365,1,292,1,benign,0
0,0,8,44,1,2,1,228,166,28319.46353,0,294,0,benign,197
0,0,8,44,0,2,0,86,0,28319.50579,1,298,1,benign,144
0,0,12,60,0,2,0,26,0,28319.53605,1,300,1,benign,0
0,0,8,44,1,2,1,228,166,28319.56559,0,302,0,benign,198
0,0,12,60,0,2,0,26,0,28322.915,1,322,1,benign,0
0,0,8,44,1,2,1,230,168,28322.98322,0,324,0,benign,237
0,0,8,44,1,2,1,230,168,28322.98323,0,325,0,benign,237
0,0,8,44,1,2,1,230,168,28322.98383,0,326,0,benign,237
0,0,8,44,1,2,1,230,168,28322.98434,0,327,0,benign,237
0,0,8,44,1,2,1,230,168,28322.98509,0,328,0,benign,237
0,0,8,44,1,2,1,230,168,28322.98551,0,329,0,benign,237
0,0,8,320,1,2,1,230,168,28322.98818,0,330,0,benign,237
0,0,8,44,1,2,1,74,12,28322.98868,0,332,0,benign,238
0,0,12,60,0,2,0,26,0,28323.01745,1,334,1,benign,0
0,0,8,44,1,2,1,231,169,28323.08511,0,336,0,benign,239
0,0,8,44,0,2,0,86,0,28323.0899,1,338,1,benign,154
0,0,12,60,0,2,0,26,0,28323.11978,1,340,1,benign,0
0,0,12,60,0,2,0,26,0,28326.49895,1,356,1,benign,0
0,0,8,44,1,2,1,229,167,28326.50114,0,358,0,benign,278
0,0,12,60,0,2,0,26,0,28326.60152,1,360,1,benign,0
0,0,8,44,1,2,1,230,168,28326.60314,0,362,0,benign,279
0,0,8,44,0,2,0,86,0,28326.67094,1,364,1,benign,163
0,0,12,60,0,2,0,26,0,28326.70397,1,366,1,benign,0
0,0,8,44,1,2,1,230,168,28326.70529,0,368,0,benign,280
0,0,12,60,0,2,0,26,0,28330.0829,1,395,1,benign,0
0,0,8,44,1,2,1,232,170,28330.12229,0,397,0,benign,322
0,0,12,60,0,2,0,26,0,28330.18531,1,399,1,benign,0
0,0,8,44,1,2,1,231,169,28330.22459,0,401,0,benign,323
0,0,12,60,0,2,0,26,0,28330.28775,1,403,1,benign,0
0,0,12,60,0,2,0,26,0,28333.66711,1,444,1,benign,0
0,0,8,44,1,2,1,227,165,28333.69206,0,446,0,benign,363
0,0,12,60,0,2,0,26,0,28333.76949,1,448,1,benign,0
0,0,8,44,1,2,1,75,13,28333.79416,0,450,0,benign,364
0,0,8,44,1,2,1,227,165,28333.79474,0,452,0,benign,365
0,0,8,44,1,2,1,64,2,28333.79489,0,454,0,benign,366
0,0,12,60,0,2,0,26,0,28337.25104,1,469,1,benign,0
0,0,12,60,0,2,0,26,0,28337.25107,1,471,1,benign,0
0,0,8,44,1,2,1,229,167,28337.26268,0,473,0,benign,406
0,0,8,44,1,2,1,229,167,28337.26294,0,474,0,benign,406
0,0,8,44,1,2,1,229,167,28337.26327,0,475,0,benign,406
0,0,8,44,0,2,0,86,0,28337.31121,1,477,1,benign,195
0,0,12,60,0,2,0,26,0,28337.35345,1,479,1,benign,0
0,0,8,44,1,2,1,228,166,28337.36477,0,481,0,benign,407
0,0,8,44,1,2,1,75,13,28340.78348,0,512,0,benign,448
0,0,8,44,1,2,1,75,13,28340.78397,0,513,0,benign,448
0,0,8,44,1,2,1,228,166,28340.7843,0,515,0,benign,449
0,0,12,60,0,2,0,26,0,28340.83501,1,517,1,benign,0
0,0,8,44,1,2,1,227,165,28340.88474,0,519,0,benign,450
0,0,12,60,0,2,0,26,0,28340.93741,1,521,1,benign,0
0,0,8,44,1,2,1,74,12,28340.98645,0,523,0,benign,451
0,0,12,60,0,2,0,26,0,28344.31639,1,537,1,benign,0
0,0,8,44,1,2,1,234,172,28344.35359,0,539,0,benign,490
0,0,12,60,0,2,0,26,0,28344.419,1,541,1,benign,0
0,0,8,44,1,2,1,233,171,28344.45561,0,543,0,benign,491
0,0,12,60,0,2,0,26,0,28344.5214,1,545,1,benign,0
0,0,8,44,1,2,1,233,171,28344.5575,0,547,0,benign,492
0,0,8,44,1,2,1,234,172,28347.92347,0,630,0,benign,533
0,0,8,44,1,2,1,234,172,28348.02553,0,633,0,benign,534
0,0,8,44,0,2,0,86,0,28348.03926,1,635,1,benign,221
0,0,8,44,1,2,1,64,2,28348.07642,0,637,0,benign,535
0,0,12,60,0,2,0,26,0,28348.10514,1,639,1,benign,0
0,0,8,44,1,2,1,235,173,28348.12742,0,641,0,benign,536
0,0,5,320,1,0,1,98,0,28350.79021,2,655,2,benign,595
0,0,5,320,1,0,1,98,0,28350.79155,2,656,2,benign,595
0,0,12,60,0,2,0,26,0,28351.48426,1,660,1,benign,0
0,0,8,44,1,2,1,234,172,28351.49327,0,662,0,benign,576
0,0,12,60,0,2,0,26,0,28351.58692,1,664,1,benign,0
0,0,8,44,1,2,1,235,173,28351.59526,0,666,0,benign,577
0,0,12,60,0,2,0,26,0,28351.68929,1,668,1,benign,0
0,0,8,44,1,2,1,235,173,28351.69719,0,670,0,benign,578
0,0,8,44,1,2,1,232,170,28355.06395,0,684,0,benign,620
0,0,8,44,1,2,1,232,170,28355.06421,0,685,0,benign,620
0,0,12,60,0,2,0,26,0,28355.06842,1,687,1,benign,0
0,0,8,44,1,2,1,233,171,28355.16621,0,689,0,benign,621
0,0,12,60,0,2,0,26,0,28355.17069,1,691,1,benign,0
0,0,8,44,1,2,1,232,170,28355.26808,0,693,0,benign,622
0,0,12,60,0,2,0,26,0,28355.27302,1,695,1,benign,0
0,0,12,60,0,2,0,26,0,28358.65242,1,711,1,benign,0
0,0,8,44,1,2,1,230,168,28358.685,0,713,0,benign,661
0,0,12,60,0,2,0,26,0,28358.7548,1,715,1,benign,0
0,0,8,44,1,2,1,230,168,28358.78692,0,717,0,benign,662
0,0,8,44,1,2,1,75,13,28358.83766,0,719,0,benign,663
0,0,12,60,0,2,0,26,0,28362.23639,1,738,1,benign,0
0,0,8,44,1,2,1,232,170,28362.25492,0,740,0,benign,704
0,0,8,44,0,2,0,86,0,28362.26576,1,742,1,benign,260
0,0,12,60,0,2,0,26,0,28362.33875,1,744,1,benign,0
0,0,8,44,1,2,1,232,170,28362.35653,0,746,0,benign,705
0,0,8,44,0,2,0,62,0,28362.39124,1,748,1,benign,261
0,0,8,44,1,2,1,62,0,28362.39177,0,750,0,benign,706
0,0,12,60,0,2,0,26,0,28365.76522,1,765,1,benign,0
0,0,8,44,1,2,1,233,171,28365.7654,0,767,0,benign,747
0,0,8,44,0,2,0,68,6,28365.79385,1,769,1,benign,269
0,0,12,60,0,2,0,26,0,28365.82008,1,771,1,benign,0
0,0,8,44,1,2,1,231,169,28365.82538,0,773,0,benign,748
0,0,12,60,0,2,0,26,0,28365.83043,1,775,1,benign,0
0,0,12,60,0,2,0,26,0,28365.94371,1,777,1,benign,0
0,0,8,44,1,2,1,75,13,28365.94374,0,779,0,benign,749
0,0,8,44,1,2,1,234,172,28365.94411,0,781,0,benign,750
0,0,12,60,0,2,0,26,0,28365.9697,1,783,1,benign,0
0,0,12,60,0,2,0,26,0,28369.3017,1,802,1,benign,0
0,0,8,44,1,2,1,225,163,28369.34521,0,804,0,benign,788
0,0,12,60,0,2,0,26,0,28369.40428,1,806,1,benign,0
0,0,8,44,1,2,1,227,165,28369.44755,0,808,0,benign,789
0,0,8,44,1,2,1,227,165,28369.44782,0,809,0,benign,789
0,0,8,44,1,2,1,227,165,28369.45022,0,810,0,benign,789
0,0,8,44,1,2,1,64,2,28369.45025,0,812,0,benign,790
0,0,5,320,1,0,1,98,0,28369.47168,3,814,3,benign,783
0,0,5,320,1,0,1,98,0,28369.47296,3,815,3,benign,783
0,0,5,320,1,0,1,98,0,28369.47429,3,816,3,benign,783
0,0,12,60,0,2,0,26,0,28369.50666,1,818,1,benign,0
0,0,12,60,0,2,0,26,0,28372.8856,1,853,1,benign,0
0,0,8,44,1,2,1,75,13,28372.91508,0,855,0,benign,831
0,0,8,44,1,2,1,235,173,28372.91554,0,857,0,benign,832
0,0,12,60,0,2,0,26,0,28372.988,1,859,1,benign,0
0,0,8,44,1,2,1,74,12,28373.01738,0,861,0,benign,833
0,0,8,44,1,2,1,236,174,28373.0174,0,863,0,benign,834
0,0,12,60,0,2,0,26,0,28373.0905,1,865,1,benign,0
0,0,8,44,1,2,1,235,173,28373.11926,0,867,0,benign,835
0,0,12,60,0,2,0,26,0,28376.4697,1,886,1,benign,0
0,0,8,44,1,2,1,235,173,28376.53606,0,888,0,benign,874
0,0,12,60,0,2,0,26,0,28376.57205,1,890,1,benign,0
0,0,12,60,0,2,0,26,0,28376.57213,1,892,1,benign,0
0,0,8,44,1,2,1,236,174,28376.63809,0,894,0,benign,875
0,0,8,44,0,2,0,86,0,28376.64302,1,896,1,benign,299
0,0,12,60,0,2,0,26,0,28376.67433,1,898,1,benign,0
0,0,8,320,1,2,1,236,174,28379.34518,0,941,0,benign,907
0,0,8,44,0,2,0,86,0,28380.04552,1,946,1,benign,311
0,0,12,60,0,2,0,26,0,28380.0536,1,947,1,benign,0
0,0,8,44,1,2,1,235,173,28380.05467,0,948,0,benign,915
0,0,12,60,0,2,0,26,0,28380.15591,1,950,1,benign,0
0,0,8,44,1,2,1,235,173,28380.15664,0,952,0,benign,916
0,0,8,44,0,2,0,86,0,28380.25034,1,954,1,benign,312
0,0,12,60,0,2,0,26,0,28380.25859,1,956,1,benign,0
0,0,8,44,1,2,1,235,173,28380.25861,0,958,0,benign,917
0,0,8,44,1,2,1,235,173,28380.25904,0,959,0,benign,917
0,0,12,60,0,2,0,26,0,28383.63769,1,1009,1,benign,0
0,0,8,44,0,2,0,86,0,28383.66999,1,1011,1,benign,320
0,0,8,44,1,2,1,235,173,28383.67551,0,1013,0,benign,957
0,0,12,60,0,2,0,26,0,28383.74005,1,1015,1,benign,0
0,0,8,44,1,2,1,235,173,28383.77753,0,1017,0,benign,958
0,0,8,44,1,2,1,235,173,28383.77778,0,1018,0,benign,958
0,0,8,44,1,2,1,235,173,28383.77811,0,1019,0,benign,958
0,0,8,44,1,2,1,235,173,28383.77865,0,1020,0,benign,958
0,0,8,44,1,2,1,235,173,28383.77892,0,1021,0,benign,958
0,0,8,44,1,2,1,235,173,28383.77944,0,1022,0,benign,958
0,0,8,320,1,2,1,235,173,28383.78189,0,1023,0,benign,958
0,0,8,320,1,2,1,235,173,28383.78432,0,1024,0,benign,958
0,0,8,320,1,2,1,235,173,28383.78674,0,1025,0,benign,958
0,0,8,320,1,2,1,235,173,28383.78929,0,1026,0,benign,958
0,0,8,44,1,2,1,239,177,28387.19463,0,1044,0,benign,998
0,0,12,60,0,2,0,26,0,28387.22153,1,1046,1,benign,0
0,0,8,44,1,2,1,241,179,28387.29663,0,1047,0,benign,999
0,0,12,60,0,2,0,26,0,28387.32389,1,1049,1,benign,0
0,0,8,44,1,2,1,236,174,28387.39856,0,1051,0,benign,1000
0,0,4,0,1,2,1,24,0,28406.7357,1,66,1,benign,44
0,0,4,0,1,2,1,24,0,28406.73604,1,67,1,benign,46
0,0,8,0,1,0,1,104,0,28407.12678,3,68,3,benign,51
0,0,12,60,0,2,0,26,0,28409.89222,1,122,1,benign,0
0,0,12,60,0,2,0,26,0,28409.99383,1,126,1,benign,0
0,0,8,44,0,2,0,86,0,28410.03554,1,128,1,benign,17
0,0,12,60,0,2,0,26,0,28410.19881,1,131,1,benign,0
0,0,8,44,0,2,0,86,0,28410.236,1,133,1,benign,18
0,0,12,60,0,2,0,26,0,28410.30119,1,137,1,benign,0
0,0,5,320,1,0,1,98,0,28410.63787,2,139,2,benign,91
0,0,8,44,1,2,1,224,162,28413.47286,0,155,0,benign,31
0,0,12,60,0,2,0,26,0,28413.47536,1,157,1,benign,0
0,0,8,44,1,2,1,225,163,28413.57491,0,159,0,benign,32
0,0,12,60,0,2,0,26,0,28413.57785,1,161,1,benign,0
0,0,8,44,0,2,0,86,0,28413.66278,1,163,1,benign,76
0,0,8,44,1,2,1,226,164,28413.67684,0,165,0,benign,33
0,0,12,60,0,2,0,26,0,28413.68014,1,167,1,benign,0
0,0,8,44,1,2,1,224,162,28413.77958,0,169,0,benign,34
0,0,8,44,1,2,1,75,13,28413.77961,0,171,0,benign,35
0,0,12,60,0,2,0,26,0,28413.78254,1,173,1,benign,0
0,0,8,44,1,2,1,225,163,28413.88085,0,174,0,benign,36
0,0,12,60,0,2,0,26,0,28413.88496,1,176,1,benign,0
0,0,8,44,0,2,0,86,0,28417.04377,1,193,1,benign,101
0,0,12,60,0,2,0,26,0,28417.05956,1,195,1,benign,0
0,0,8,44,1,2,1,226,164,28417.0937,0,197,0,benign,74
0,0,8,44,1,2,1,226,164,28417.094,0,198,0,benign,74
0,0,12,60,0,2,0,26,0,28417.16193,1,200,1,benign,0
0,0,8,44,1,2,1,225,163,28417.19564,0,202,0,benign,75
0,0,8,44,0,2,0,86,0,28417.24718,1,204,1,benign,102
0,0,12,60,0,2,0,26,0,28417.26433,1,206,1,benign,0
0,0,8,44,1,2,1,225,163,28417.29766,0,208,0,benign,76
0,0,8,44,1,2,1,225,163,28417.39966,0,214,0,benign,77
0,0,8,44,0,2,0,86,0,28417.4645,1,216,1,benign,105
0,0,12,60,0,2,0,26,0,28417.46904,1,218,1,benign,0
0,0,8,44,1,2,1,226,164,28417.50175,0,220,0,benign,78
0,0,8,44,1,2,1,226,164,28417.50205,0,221,0,benign,78
0,0,8,44,1,2,1,226,164,28417.50238,0,222,0,benign,78
0,0,8,44,1,2,1,226,164,28417.50271,0,223,0,benign,78
0,0,12,60,0,2,0,26,0,28420.64335,1,240,1,benign,0
0,0,8,44,0,2,0,86,0,28420.66995,1,242,1,benign,117
0,0,8,44,1,2,1,227,165,28420.71428,0,246,0,benign,116
