timestamp_c,frame.number,frame.len,frame.protocols,wlan.duration,wlan.ra,wlan.ta,wlan.da,wlan.sa,wlan.bssid,wlan.frag,wlan.seq,llc.type,ip.hdr_len,ip.len,ip.id,ip.flags,ip.ttl,ip.proto,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.seq_raw,tcp.ack_raw,tcp.hdr_len,tcp.flags,tcp.window_size,tcp.options,udp.srcport,udp.dstport,udp.length,data.data,data.len,wlan.fc.type,wlan.fc.subtype,time_since_last_packet,class
28154.10035,651,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.01645,benign
28154.13439,652,231,3,44,0,1,0,1,0,0,454,2048,20,197,446,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,177,204,169,2,8,0.034043,benign
28154.20298,654,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.068585,benign
28154.23663,656,232,3,44,0,1,0,1,0,0,455,2048,20,198,447,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,178,202,170,2,8,0.033652,benign
28154.28762,658,74,3,44,0,1,0,1,0,0,456,2048,20,40,448,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8899,20,220,12,2,8,0.050987,benign
28154.30537,660,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.017757,benign
28154.38966,662,231,3,44,0,1,0,1,0,0,457,2048,20,197,449,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,177,203,169,2,8,0.084282,benign
28154.40777,664,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.018113,benign
28154.49228,666,231,3,44,0,1,0,1,0,0,458,2048,20,197,450,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,177,201,169,2,8,0.084507,benign
28154.51018,668,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.017904,benign
28157.58267,726,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,3.07249,benign
28157.60287,728,229,3,44,0,1,0,1,0,0,496,2048,20,195,487,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,175,209,167,2,8,0.0202,benign
28157.68457,730,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.081699,benign
28157.70419,732,228,3,44,0,1,0,1,0,0,497,2048,20,194,488,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,174,210,166,2,8,0.019621,benign
28157.78693,734,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.082741,benign
28157.80606,736,229,3,44,0,1,0,1,0,0,498,2048,20,195,489,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,175,207,167,2,8,0.019126,benign
28157.90815,738,230,3,44,0,1,0,1,0,0,499,2048,20,196,490,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,176,208,168,2,8,0.102094,benign
28158.01017,740,232,3,44,0,1,0,1,0,0,500,2048,20,198,491,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,178,206,170,2,8,0.102016,benign
28158.01041,741,232,3,44,0,1,0,1,0,0,500,2048,20,198,491,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,178,206,170,2,8,0.000245,benign
28158.01074,742,232,3,44,0,1,0,1,0,0,500,2048,20,198,491,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,178,206,170,2,8,0.000328,benign
28161.16645,792,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,3.15571,benign
28161.22354,794,232,3,44,0,1,0,1,0,0,539,2048,20,198,530,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,178,215,170,2,8,0.057093,benign
28161.32555,796,233,3,44,0,1,0,1,0,0,540,2048,20,199,531,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,179,214,171,2,8,0.102005,benign
28161.42767,798,232,3,44,0,1,0,1,0,0,541,2048,20,198,532,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,178,212,170,2,8,0.102127,benign
28161.47318,800,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.045504,benign
28161.53011,802,233,3,44,0,1,0,1,0,0,542,2048,20,199,533,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,179,213,171,2,8,0.056927,benign
28161.53012,803,233,3,44,0,1,0,1,0,0,542,2048,20,199,533,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,179,213,171,2,8,1.20E-05,benign
28161.57555,805,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.045435,benign
28161.62896,807,86,2,44,1,0,1,0,0,0,232,2048,20,52,16823,64,128,6,2,3,54174,53,4238995599,0,32,2,64240,1,0,0,0,0,0,2,8,0.05341,benign
28161.63148,809,231,3,44,0,1,0,1,0,0,543,2048,20,197,534,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,177,211,169,2,8,0.002516,benign
28164.74212,835,231,3,44,0,1,0,1,0,0,579,2048,20,197,570,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,177,179,169,2,8,3.110638,benign
28164.74992,837,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.007806,benign
28164.84411,839,232,3,44,0,1,0,1,0,0,580,2048,20,198,571,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,178,178,170,2,8,0.094192,benign
28164.94611,842,231,3,44,0,1,0,1,0,0,581,2048,20,197,572,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,177,181,169,2,8,0.101998,benign
28164.95462,843,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.008511,benign
28165.04804,845,230,3,44,0,1,0,1,0,0,582,2048,20,196,573,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,176,182,168,2,8,0.093417,benign
28165.05701,847,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.008974,benign
28165.06998,849,86,2,44,1,0,1,0,0,0,245,2048,20,52,16835,64,128,6,2,3,54446,53,330371595,0,32,2,64240,1,0,0,0,0,0,2,8,0.012962,benign
28165.09919,851,64,3,44,0,1,0,1,0,0,583,2048,20,30,574,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8889,10,217,2,2,8,0.029218,benign
28165.15007,854,231,3,44,0,1,0,1,0,0,585,2048,20,197,576,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,177,180,169,2,8,0.050877,benign
28165.15944,856,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.009366,benign
28165.22613,857,77,3,44,1,0,1,0,0,0,246,2048,20,43,29084,0,128,17,2,1,0,0,0,0,0,0,0,0,8889,8889,23,2,15,2,8,0.066688,benign
28168.29421,881,98,0,320,2,1,2,1,0,0,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3.068086,benign
28168.29557,882,98,0,320,2,1,2,1,0,0,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.001363,benign
28168.29688,883,98,0,320,2,1,2,1,0,0,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.001304,benign
28168.31178,884,231,3,44,0,1,0,1,0,0,623,2048,20,197,613,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,177,183,169,2,8,0.014903,benign
28168.41393,886,232,3,44,0,1,0,1,0,0,624,2048,20,198,614,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,178,184,170,2,8,0.102152,benign
28168.43927,888,98,0,320,3,1,3,1,0,0,668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.02534,benign
28168.51608,889,233,3,44,0,1,0,1,0,0,625,2048,20,199,615,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,179,192,171,2,8,0.076802,benign
28168.53298,891,98,0,320,3,1,3,1,0,0,670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.016901,benign
28168.53431,892,98,0,320,3,1,3,1,0,0,670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.001338,benign
28168.53859,893,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.004275,benign
28168.61794,895,232,3,44,0,1,0,1,0,0,626,2048,20,198,616,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,178,191,170,2,8,0.079355,benign
28168.61829,896,232,3,44,0,1,0,1,0,0,626,2048,20,198,616,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,178,191,170,2,8,0.000345,benign
28168.63234,898,98,0,320,3,1,3,1,0,0,672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.014054,benign
28168.63445,899,98,0,320,3,1,3,1,0,0,672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.002104,benign
28168.64107,900,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.006621,benign
28168.64962,902,86,2,44,1,0,1,0,0,0,256,2048,20,52,16838,64,128,6,2,3,54174,53,4238995599,0,32,2,64240,1,0,0,0,0,0,2,8,0.008547,benign
28168.77078,904,232,3,44,0,1,0,1,0,0,628,2048,20,198,618,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,178,194,170,2,8,0.121166,benign
28168.77104,905,232,3,44,0,1,0,1,0,0,628,2048,20,198,618,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,178,194,170,2,8,0.000255,benign
28168.7714,906,232,3,44,0,1,0,1,0,0,628,2048,20,198,618,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,178,194,170,2,8,0.000359,benign
28168.77174,907,232,3,44,0,1,0,1,0,0,628,2048,20,198,618,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,178,194,170,2,8,0.00034,benign
28168.77224,908,232,3,44,0,1,0,1,0,0,628,2048,20,198,618,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,178,194,170,2,8,0.000502,benign
28168.77252,909,232,3,44,0,1,0,1,0,0,628,2048,20,198,618,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,178,194,170,2,8,0.000286,benign
28168.77515,910,232,3,320,0,1,0,1,0,0,628,2048,20,198,618,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,178,194,170,2,8,0.002627,benign
28171.918,929,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,3.142848,benign
28171.93277,931,228,3,44,0,1,0,1,0,0,665,2048,20,194,655,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,174,170,166,2,8,0.01477,benign
28172.02041,933,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.087637,benign
28172.03483,935,231,3,44,0,1,0,1,0,0,666,2048,20,197,656,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,177,167,169,2,8,0.014428,benign
28172.06668,937,86,2,44,1,0,1,0,0,0,264,2048,20,52,39417,64,128,6,2,4,63653,53,69175988,0,32,2,64240,1,0,0,0,0,0,2,8,0.031844,benign
28172.12276,939,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.056085,benign
28172.13678,941,230,3,44,0,1,0,1,0,0,667,2048,20,196,657,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,176,166,168,2,8,0.014021,benign
28172.13696,943,75,3,44,0,1,0,1,0,0,668,2048,20,41,658,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8899,21,234,13,2,8,0.000176,benign
28172.23879,946,230,3,44,0,1,0,1,0,0,669,2048,20,196,659,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,176,161,168,2,8,0.101827,benign
28172.26507,948,86,2,44,1,0,1,0,0,0,265,2048,20,52,39418,64,128,6,2,4,52000,53,3912334372,0,32,2,64240,1,0,0,0,0,0,2,8,0.026284,benign
28172.28952,950,74,3,44,0,1,0,1,0,0,670,2048,20,40,660,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8899,20,221,12,2,8,0.024452,benign
28172.32756,952,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.038033,benign
28172.34052,954,231,3,44,0,1,0,1,0,0,671,2048,20,197,661,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,177,160,169,2,8,0.012963,benign
28175.50169,975,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,3.161174,benign
28175.50184,977,86,2,44,1,0,1,0,0,0,277,2048,20,52,39429,64,128,6,2,4,49267,53,2950994628,0,32,2,64240,1,0,0,0,0,0,2,8,0.000144,benign
28175.55361,979,233,3,44,0,1,0,1,0,0,707,2048,20,199,697,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,179,152,171,2,8,0.051772,benign
28175.60409,980,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.050484,benign
28175.70649,983,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.102395,benign
28175.75764,985,233,3,44,0,1,0,1,0,0,709,2048,20,199,699,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,179,151,171,2,8,0.051153,benign
28175.85964,987,234,3,44,0,1,0,1,0,0,710,2048,20,200,700,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,180,150,172,2,8,0.102,benign
28175.9113,989,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.051658,benign
28179.07217,1004,231,3,44,0,1,0,1,0,0,750,2048,20,197,739,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,177,135,169,2,8,3.160876,benign
28179.08589,1006,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.013719,benign
28179.09017,1008,86,2,44,1,0,1,0,0,0,288,2048,20,52,39432,64,128,6,2,4,63653,53,69175988,0,32,2,64240,1,0,0,0,0,0,2,8,0.004278,benign
28179.09598,1010,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.005812,benign
28179.1028,1012,98,0,320,0,1,0,1,0,0,781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.006819,benign
28179.10414,1014,98,0,320,0,1,0,1,0,0,781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.001342,benign
28179.1065,1016,98,0,320,0,1,0,1,0,0,782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.002357,benign
28179.17569,1018,75,3,44,0,1,0,1,0,0,751,2048,20,41,740,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8899,21,235,13,2,8,0.069192,benign
28179.17583,1020,232,3,44,0,1,0,1,0,0,752,2048,20,198,741,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,178,136,170,2,8,0.000141,benign
28179.25088,1023,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.075049,benign
28179.27619,1025,228,3,44,0,1,0,1,0,0,753,2048,20,194,742,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,174,169,166,2,8,0.025307,benign
28179.29068,1027,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.014491,benign
28179.2907,1029,86,2,44,1,0,1,0,0,0,289,2048,20,52,39433,64,128,6,2,4,52000,53,3912334372,0,32,2,64240,1,0,0,0,0,0,2,8,2.20E-05,benign
28179.34805,1031,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.057344,benign
28179.3749,1033,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.026853,benign
28179.37818,1035,228,3,44,0,1,0,1,0,0,754,2048,20,194,743,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,174,168,166,2,8,0.003276,benign
28179.39307,1037,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.014891,benign
28179.47203,1039,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.078966,benign
28179.49908,1041,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.027044,benign
28179.4991,1043,229,3,44,0,1,0,1,0,0,755,2048,20,195,744,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,175,162,167,2,8,2.50E-05,benign
28179.50903,1045,86,2,44,1,0,1,0,0,0,290,2048,20,52,39434,64,128,6,2,4,49267,53,2950994628,0,32,2,64240,1,0,0,0,0,0,2,8,0.009929,benign
28182.59101,1056,232,3,44,0,1,0,1,0,0,792,2048,20,198,781,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,178,148,170,2,8,3.081982,benign
28182.65063,1058,66,3,44,1,0,1,0,0,0,296,2048,20,32,29090,0,128,17,2,1,0,0,0,0,0,0,0,0,8889,8889,12,216,4,2,8,0.059618,benign
28182.65128,1059,66,3,44,1,0,1,0,0,0,296,2048,20,32,29090,0,128,17,2,1,0,0,0,0,0,0,0,0,8889,8889,12,216,4,2,8,0.00065,benign
28182.66546,1061,86,2,44,1,0,1,0,0,0,297,2048,20,52,16853,64,128,6,2,3,52048,53,2385664918,0,32,2,64240,1,0,0,0,0,0,2,8,0.014177,benign
28182.66961,1063,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.004152,benign
28182.69307,1065,64,3,44,0,1,0,1,0,0,793,2048,20,30,782,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8889,10,217,2,2,8,0.023464,benign
28182.69324,1067,236,3,44,0,1,0,1,0,0,794,2048,20,202,783,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,182,121,174,2,8,0.000166,benign
28182.77224,1069,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.079004,benign
28182.79514,1071,237,3,44,0,1,0,1,0,0,795,2048,20,203,784,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,183,123,175,2,8,0.0229,benign
28182.86885,1073,86,2,44,1,0,1,0,0,0,298,2048,20,52,16854,64,128,6,2,3,60825,53,3428208346,0,32,2,64240,1,0,0,0,0,0,2,8,0.07371,benign
28182.87463,1075,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.005775,benign
28182.88391,1077,66,3,44,1,0,1,0,0,0,299,2048,20,32,29091,0,128,17,2,1,0,0,0,0,0,0,0,0,8889,8889,12,3,4,2,8,0.00928,benign
28182.89706,1079,237,3,44,0,1,0,1,0,0,796,2048,20,203,785,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,183,120,175,2,8,0.013151,benign
28182.977,1081,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.079935,benign
28182.99905,1083,237,3,44,0,1,0,1,0,0,797,2048,20,203,786,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,183,122,175,2,8,0.022051,benign
28183.07947,1085,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.080419,benign
28183.08746,1087,86,2,44,1,0,1,0,0,0,300,2048,20,52,16855,64,128,6,2,3,64376,53,974849101,0,32,2,64240,1,0,0,0,0,0,2,8,0.007998,benign
28186.16085,1103,75,3,44,0,1,0,1,0,0,833,2048,20,41,822,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8899,21,236,13,2,8,3.073391,benign
28186.21209,1105,237,3,44,0,1,0,1,0,0,834,2048,20,203,823,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,183,13,175,2,8,0.05124,benign
28186.25356,1107,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.041466,benign
28186.26285,1109,74,3,44,0,1,0,1,0,0,835,2048,20,40,824,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8899,20,222,12,2,8,0.009293,benign
28186.3141,1111,238,3,44,0,1,0,1,0,0,836,2048,20,204,825,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,184,14,176,2,8,0.051249,benign
28186.35594,1113,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.041842,benign
28186.41868,1115,64,3,44,0,1,0,1,0,0,837,2048,20,30,826,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8889,10,217,2,2,8,0.062737,benign
28186.41879,1117,237,3,44,0,1,0,1,0,0,838,2048,20,203,827,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,183,15,175,2,8,0.00011,benign
28186.51788,1119,237,3,44,0,1,0,1,0,0,839,2048,20,203,828,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,183,16,175,2,8,0.099092,benign
28186.56099,1121,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.04311,benign
28186.61987,1123,237,3,44,0,1,0,1,0,0,840,2048,20,203,829,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,183,17,175,2,8,0.058881,benign
28189.83285,1137,237,3,44,0,1,0,1,0,0,877,2048,20,203,865,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,183,7,175,2,8,3.212972,benign
28189.83751,1139,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.004665,benign
28189.88277,1141,98,0,320,3,1,3,1,0,0,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.045261,benign
28189.8862,1143,98,0,320,3,1,3,1,0,0,891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.003432,benign
28189.93504,1144,237,3,44,0,1,0,1,0,0,878,2048,20,203,866,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,183,8,175,2,8,0.048838,benign
28189.93993,1146,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.004885,benign
28189.98116,1148,98,0,320,3,1,3,1,0,0,893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.041229,benign
28189.98249,1149,98,0,320,3,1,3,1,0,0,893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.001333,benign
28190.03693,1150,237,3,44,0,1,0,1,0,0,879,2048,20,203,867,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,183,6,175,2,8,0.054445,benign
28190.13894,1152,236,3,44,0,1,0,1,0,0,880,2048,20,202,868,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,182,9,174,2,8,0.102006,benign
28190.14471,1154,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.005774,benign
28190.1898,1156,75,3,44,0,1,0,1,0,0,881,2048,20,41,869,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8899,21,237,13,2,8,0.045089,benign
28193.31923,1173,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,3.129423,benign
28193.35155,1174,236,3,44,0,1,0,1,0,0,918,2048,20,202,906,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,182,4,174,2,8,0.032322,benign
28193.42169,1176,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.070143,benign
28193.45354,1178,237,3,44,0,1,0,1,0,0,919,2048,20,203,907,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,183,11,175,2,8,0.031849,benign
28193.52404,1180,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.0705,benign
28193.55555,1182,235,3,44,0,1,0,1,0,0,920,2048,20,201,908,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,181,5,173,2,8,0.031507,benign
28193.6265,1184,26,0,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0.070948,benign
28193.65765,1186,236,3,44,0,1,0,1,0,0,921,2048,20,202,909,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,182,10,174,2,8,0.031155,benign
28193.75964,1188,237,3,44,0,1,0,1,0,0,922,2048,20,203,910,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,183,12,175,2,8,0.101994,benign
28193.75992,1189,237,3,44,0,1,0,1,0,0,922,2048,20,203,910,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,183,12,175,2,8,0.000271,benign
28196.87134,1220,237,3,44,0,1,0,1,0,0,958,2048,20,203,946,0,255,17,1,2,0,0,0,0,0,0,0,0,8889,8890,183,22,175,2,8,3.111429,benign
